securities

tradedate;secid;correction;crtyield;crtprice
05.06.2018;SU26219RMFS4;0,0811;7,35;103,2732
05.06.2018;SU26220RMFS2;-0,0060;6,97;102,0687
05.06.2018;SU26221RMFS0;-0,0153;7,59;102,1546
05.06.2018;SU26222RMFS8;0,0000;7,13;100,4296
05.06.2018;SU26225RMFS1;-0,0630;7,59;98,0651
06.06.2018;SU25083RMFS5;0,0167;6,94;100,5222
06.06.2018;SU26205RMFS3;-0,0758;6,79;102,3136
06.06.2018;SU26207RMFS9;0,0825;7,41;105,5584
06.06.2018;SU26208RMFS7;-0,0630;6,57;100,6866
06.06.2018;SU26210RMFS3;0,0972;6,84;100,0986
06.06.2018;SU26211RMFS1;-0,0725;6,95;100,5938
06.06.2018;SU26212RMFS9;-0,0067;7,39;98,5394
06.06.2018;SU26214RMFS5;0,0003;6,79;99,4717
06.06.2018;SU26215RMFS2;-0,1617;6,91;100,7851
06.06.2018;SU26216RMFS0;0,1111;6,78;100,0143
06.06.2018;SU26217RMFS8;0,0000;6,89;102,0102
06.06.2018;SU26218RMFS6;-0,0386;7,53;109,1945
06.06.2018;SU26219RMFS4;0,0648;7,37;103,1463
06.06.2018;SU26220RMFS2;-0,0396;6,97;102,0580
06.06.2018;SU26221RMFS0;-0,0497;7,59;102,1307
06.06.2018;SU26222RMFS8;-0,0190;7,15;100,3342
06.06.2018;SU26225RMFS1;-0,0974;7,59;98,0410
07.06.2018;SU25083RMFS5;0,0496;6,99;100,3811
07.06.2018;SU26205RMFS3;-0,0533;6,83;102,2148
07.06.2018;SU26207RMFS9;0,0740;7,45;105,2945
07.06.2018;SU26208RMFS7;0,0000;6,72;100,5882
07.06.2018;SU26210RMFS3;0,0562;6,84;100,0918
07.06.2018;SU26211RMFS1;-0,0561;6,99;100,4450
07.06.2018;SU26212RMFS9;-0,0064;7,44;98,2104
07.06.2018;SU26214RMFS5;0,0524;6,87;99,3415
07.06.2018;SU26215RMFS2;-0,1404;6,96;100,5818
07.06.2018;SU26216RMFS0;0,0728;6,81;99,9848
07.06.2018;SU26217RMFS8;0,0000;6,91;101,9610
07.06.2018;SU26218RMFS6;-0,0236;7,58;108,7731
07.06.2018;SU26219RMFS4;0,0770;7,43;102,7863
07.06.2018;SU26220RMFS2;-0,0420;6,99;101,9795
07.06.2018;SU26221RMFS0;-0,0351;7,63;101,7919
07.06.2018;SU26222RMFS8;-0,0176;7,19;100,1356
07.06.2018;SU26225RMFS1;-0,0658;7,64;97,6260
08.06.2018;SU25083RMFS5;0,0450;7,04;100,2609
08.06.2018;SU26205RMFS3;0,0000;6,92;101,9958
08.06.2018;SU26207RMFS9;0,0741;7,52;104,9579
08.06.2018;SU26208RMFS7;-0,0146;6,67;100,6134
08.06.2018;SU26210RMFS3;0,1012;6,88;100,0763
08.06.2018;SU26211RMFS1;-0,0854;7,03;100,2000
08.06.2018;SU26212RMFS9;-0,0023;7,51;97,7471
08.06.2018;SU26214RMFS5;0,0603;6,89;99,3328
08.06.2018;SU26215RMFS2;-0,1433;7,03;100,1387
08.06.2018;SU26216RMFS0;0,0486;6,76;100,0343
08.06.2018;SU26217RMFS8;0,0000;6,96;101,8287
08.06.2018;SU26218RMFS6;0,0000;7,66;108,1351
08.06.2018;SU26219RMFS4;0,0754;7,50;102,4664
08.06.2018;SU26220RMFS2;0,0000;7,10;101,5861
08.06.2018;SU26221RMFS0;-0,0344;7,68;101,2786
08.06.2018;SU26222RMFS8;-0,0336;7,25;99,7894
08.06.2018;SU26225RMFS1;-0,0622;7,69;97,0527
09.06.2018;SU25083RMFS5;0,0000;7,00;100,3227
09.06.2018;SU26205RMFS3;0,0000;6,93;101,9652
09.06.2018;SU26207RMFS9;0,0792;7,51;104,8939
09.06.2018;SU26208RMFS7;-0,0521;6,61;100,6307
09.06.2018;SU26210RMFS3;0,0414;6,81;103,4659
09.06.2018;SU26211RMFS1;-0,0533;7,06;100,1625
09.06.2018;SU26212RMFS9;0,0000;7,50;97,8215
09.06.2018;SU26214RMFS5;0,0000;6,83;99,3948
09.06.2018;SU26215RMFS2;-0,1370;7,03;100,2724
09.06.2018;SU26216RMFS0;0,0775;6,77;100,0006
09.06.2018;SU26217RMFS8;0,0000;6,96;101,7964
09.06.2018;SU26218RMFS6;0,0000;7,65;108,2103
09.06.2018;SU26219RMFS4;0,0808;7,49;102,4043
09.06.2018;SU26220RMFS2;0,0000;7,10;105,2190
09.06.2018;SU26221RMFS0;-0,0434;7,66;101,5012
09.06.2018;SU26222RMFS8;-0,0405;7,23;99,9092
09.06.2018;SU26225RMFS1;-0,0610;7,68;97,2610
11.06.2018;SU25083RMFS5;0,0058;6,96;100,4409
11.06.2018;SU26205RMFS3;0,0000;6,90;102,0292
11.06.2018;SU26207RMFS9;0,0023;7,42;105,4111
11.06.2018;SU26208RMFS7;-0,0074;6,71;100,5625
11.06.2018;SU26210RMFS3;0,0000;6,80;103,5088
11.06.2018;SU26211RMFS1;0,0000;7,07;100,1618
11.06.2018;SU26212RMFS9;0,0000;7,49;97,8812
11.06.2018;SU26214RMFS5;-0,0159;6,82;99,4024
11.06.2018;SU26215RMFS2;-0,0646;7,06;100,1860
11.06.2018;SU26216RMFS0;0,0328;6,78;99,9869
11.06.2018;SU26217RMFS8;0,0000;6,93;101,8962
11.06.2018;SU26218RMFS6;-0,0001;7,63;108,3775
11.06.2018;SU26219RMFS4;0,0473;7,44;102,6464
11.06.2018;SU26220RMFS2;0,0000;7,05;105,4371
11.06.2018;SU26221RMFS0;-0,0055;7,67;101,4716
11.06.2018;SU26222RMFS8;0,0000;7,24;99,8774
11.06.2018;SU26225RMFS1;-0,0231;7,68;97,3146
13.06.2018;SU25083RMFS5;0,0668;7,08;100,0897
13.06.2018;SU26205RMFS3;0,0000;6,94;101,9438
13.06.2018;SU26207RMFS9;0,0639;7,56;104,5247
13.06.2018;SU26208RMFS7;-0,0070;6,67;100,6039
13.06.2018;SU26210RMFS3;0,0674;6,85;100,0656
13.06.2018;SU26211RMFS1;-0,0599;7,09;100,0971
13.06.2018;SU26212RMFS9;0,0070;7,57;97,3494
13.06.2018;SU26214RMFS5;0,0817;6,92;99,2455
13.06.2018;SU26215RMFS2;-0,1347;7,08;100,1564
13.06.2018;SU26216RMFS0;0,0627;6,77;100,0076
13.06.2018;SU26217RMFS8;-0,0003;6,98;101,7688
13.06.2018;SU26218RMFS6;-0,0329;7,66;108,0680
13.06.2018;SU26219RMFS4;0,0655;7,54;102,0543
13.06.2018;SU26220RMFS2;0,0000;7,13;101,4693
13.06.2018;SU26221RMFS0;-0,0390;7,71;101,1711
13.06.2018;SU26222RMFS8;-0,0258;7,30;99,5884
13.06.2018;SU26225RMFS1;-0,0651;7,71;97,0892
14.06.2018;SU25083RMFS5;0,0356;7,05;100,2052
14.06.2018;SU26205RMFS3;0,0005;6,94;101,9390
14.06.2018;SU26207RMFS9;0,0546;7,54;104,7147
14.06.2018;SU26208RMFS7;-0,0012;6,67;100,6032
14.06.2018;SU26210RMFS3;0,0343;6,82;100,1181
14.06.2018;SU26211RMFS1;-0,0589;7,08;100,1091
14.06.2018;SU26212RMFS9;-0,0036;7,55;97,5095
14.06.2018;SU26214RMFS5;0,0875;6,93;99,2494
14.06.2018;SU26215RMFS2;-0,1494;7,05;100,2080
14.06.2018;SU26216RMFS0;0,0554;6,76;100,0245
14.06.2018;SU26217RMFS8;0,0000;6,98;101,7689
14.06.2018;SU26218RMFS6;-0,0224;7,66;108,0952
14.06.2018;SU26219RMFS4;0,0567;7,52;102,2347
14.06.2018;SU26220RMFS2;0,0000;7,12;101,4970
14.06.2018;SU26221RMFS0;-0,0280;7,70;101,1988
14.06.2018;SU26222RMFS8;-0,0449;7,27;99,7370
14.06.2018;SU26225RMFS1;-0,0561;7,70;97,1171
15.06.2018;SU25083RMFS5;0,0088;7,19;99,7487
15.06.2018;SU26205RMFS3;0,0000;7,09;101,5180
15.06.2018;SU26207RMFS9;0,0623;7,72;103,5635
15.06.2018;SU26208RMFS7;0,0000;6,76;100,4986
15.06.2018;SU26210RMFS3;0,0185;6,92;99,9452
15.06.2018;SU26211RMFS1;-0,0381;7,28;99,2531
15.06.2018;SU26212RMFS9;0,0117;7,73;96,3393
15.06.2018;SU26214RMFS5;0,0000;6,97;99,1257
15.06.2018;SU26215RMFS2;-0,1013;7,28;99,2481
15.06.2018;SU26216RMFS0;0,0370;6,84;99,9195
15.06.2018;SU26217RMFS8;0,0000;7,14;101,2869
15.06.2018;SU26218RMFS6;-0,0309;7,79;106,9601
15.06.2018;SU26219RMFS4;0,0120;7,65;101,4020
15.06.2018;SU26220RMFS2;-0,0041;7,30;100,8162
15.06.2018;SU26221RMFS0;-0,0347;7,82;100,1414
15.06.2018;SU26222RMFS8;-0,0278;7,47;98,7504
15.06.2018;SU26225RMFS1;-0,0444;7,83;95,9837
18.06.2018;SU25083RMFS5;0,0006;7,34;99,3371
18.06.2018;SU26205RMFS3;0,0000;7,24;101,1893
18.06.2018;SU26207RMFS9;0,0246;7,84;102,8324
18.06.2018;SU26208RMFS7;0,0172;6,88;100,4574
18.06.2018;SU26210RMFS3;0,0033;7,03;99,8278
18.06.2018;SU26211RMFS1;0,0000;7,49;98,5971
18.06.2018;SU26212RMFS9;0,0000;7,86;95,5281
18.06.2018;SU26214RMFS5;0,0035;7,11;98,9262
18.06.2018;SU26215RMFS2;-0,0696;7,49;98,4334
18.06.2018;SU26216RMFS0;0,0181;6,93;99,8771
18.06.2018;SU26217RMFS8;0,0000;7,29;100,9060
18.06.2018;SU26218RMFS6;-0,0248;7,89;106,1660
18.06.2018;SU26219RMFS4;0,0294;7,83;100,3837
18.06.2018;SU26220RMFS2;-0,0026;7,47;100,2205
18.06.2018;SU26221RMFS0;-0,0273;7,90;99,5034
18.06.2018;SU26222RMFS8;-0,0079;7,67;97,8349
18.06.2018;SU26225RMFS1;-0,0221;7,91;95,3512
19.06.2018;SU25083RMFS5;0,0337;7,48;103,7758
19.06.2018;SU26205RMFS3;0,0000;7,35;100,9172
19.06.2018;SU26207RMFS9;0,0052;7,82;102,9394
19.06.2018;SU26208RMFS7;0,0020;6,98;100,3893
19.06.2018;SU26210RMFS3;0,0000;7,13;99,6909
19.06.2018;SU26211RMFS1;0,0076;7,58;98,2758
19.06.2018;SU26212RMFS9;0,0000;7,85;95,6015
19.06.2018;SU26214RMFS5;-0,0438;7,17;98,8175
19.06.2018;SU26215RMFS2;-0,0845;7,54;98,2282
19.06.2018;SU26216RMFS0;0,0072;7,03;99,7921
19.06.2018;SU26217RMFS8;-0,0114;7,39;100,6380
19.06.2018;SU26218RMFS6;-0,0064;7,89;106,1732
19.06.2018;SU26219RMFS4;0,0262;7,83;100,3798
19.06.2018;SU26220RMFS2;0,0000;7,56;99,9055
19.06.2018;SU26221RMFS0;-0,0003;7,91;99,4451
19.06.2018;SU26222RMFS8;-0,0026;7,71;97,6502
19.06.2018;SU26225RMFS1;-0,0255;7,89;95,5087
20.06.2018;SU25083RMFS5;0,0125;7,36;99,2916
20.06.2018;SU26205RMFS3;-0,0076;7,24;101,1859
20.06.2018;SU26207RMFS9;0,0000;7,69;103,7180
20.06.2018;SU26208RMFS7;0,0001;6,88;100,4527
20.06.2018;SU26210RMFS3;0,0000;7,03;99,8309
20.06.2018;SU26211RMFS1;0,0254;7,49;98,5885
20.06.2018;SU26212RMFS9;0,0000;7,72;96,3961
20.06.2018;SU26214RMFS5;0,0000;7,11;98,9305
20.06.2018;SU26215RMFS2;-0,0392;7,48;98,5079
20.06.2018;SU26216RMFS0;0,0000;6,92;99,8827
20.06.2018;SU26217RMFS8;-0,0004;7,30;100,8854
20.06.2018;SU26218RMFS6;0,0000;7,76;107,2220
20.06.2018;SU26219RMFS4;0,0000;7,68;101,2227
20.06.2018;SU26220RMFS2;0,0129;7,47;100,2330
20.06.2018;SU26221RMFS0;-0,0053;7,77;100,6075
20.06.2018;SU26222RMFS8;0,0072;7,61;98,1319
20.06.2018;SU26225RMFS1;-0,0014;7,78;96,4685
21.06.2018;SU25083RMFS5;0,0252;7,36;99,2913
21.06.2018;SU26205RMFS3;-0,0570;7,18;101,3223
21.06.2018;SU26207RMFS9;0,0042;7,68;103,8005
21.06.2018;SU26208RMFS7;0,0000;6,85;100,4719
21.06.2018;SU26210RMFS3;0,0000;7,00;99,8614
21.06.2018;SU26211RMFS1;0,0311;7,49;98,6161
21.06.2018;SU26212RMFS9;-0,0252;7,68;96,6630
21.06.2018;SU26214RMFS5;0,0000;7,09;98,9640
21.06.2018;SU26215RMFS2;-0,0378;7,47;98,5307
21.06.2018;SU26216RMFS0;-0,0011;6,89;99,9091
21.06.2018;SU26217RMFS8;-0,0285;7,26;100,9837
21.06.2018;SU26218RMFS6;0,0000;7,74;107,4333
21.06.2018;SU26219RMFS4;0,0013;7,67;101,3125
21.06.2018;SU26220RMFS2;0,0255;7,47;100,2317
21.06.2018;SU26221RMFS0;0,0022;7,75;100,7890
21.06.2018;SU26222RMFS8;0,0000;7,59;98,2292
21.06.2018;SU26225RMFS1;0,0000;7,75;96,7243
22.06.2018;SU25083RMFS5;0,0285;7,36;99,2530
22.06.2018;SU26205RMFS3;-0,0508;7,19;101,2564
22.06.2018;SU26207RMFS9;0,0002;7,66;103,8714
22.06.2018;SU26208RMFS7;0,0164;6,90;100,3965
22.06.2018;SU26210RMFS3;-0,0280;7,00;99,8261
22.06.2018;SU26211RMFS1;0,0000;7,45;98,7220
22.06.2018;SU26212RMFS9;-0,0211;7,67;96,6897
22.06.2018;SU26214RMFS5;-0,0255;7,08;98,9424
22.06.2018;SU26215RMFS2;-0,0545;7,44;98,6073
22.06.2018;SU26216RMFS0;-0,0150;6,91;99,8547
22.06.2018;SU26217RMFS8;-0,0005;7,29;100,8730
22.06.2018;SU26218RMFS6;0,0012;7,73;107,4623
22.06.2018;SU26219RMFS4;0,0088;7,66;101,3220
22.06.2018;SU26220RMFS2;0,0155;7,45;100,2587
22.06.2018;SU26221RMFS0;0,0112;7,75;100,7546
22.06.2018;SU26222RMFS8;0,0000;7,57;98,2670
22.06.2018;SU26225RMFS1;0,0001;7,74;96,7544
25.06.2018;SU25083RMFS5;0,0003;7,34;99,3477
25.06.2018;SU26205RMFS3;-0,0545;7,19;101,2985
25.06.2018;SU26207RMFS9;0,0000;7,65;103,9527
25.06.2018;SU26208RMFS7;0,0000;6,86;100,4582
25.06.2018;SU26210RMFS3;0,0000;7,02;99,8390
25.06.2018;SU26211RMFS1;0,0077;7,46;98,7297
25.06.2018;SU26212RMFS9;-0,0252;7,66;96,8032
25.06.2018;SU26214RMFS5;0,0000;7,11;98,9392
25.06.2018;SU26215RMFS2;-0,0583;7,43;98,6935
25.06.2018;SU26216RMFS0;0,0000;6,90;99,8973
25.06.2018;SU26217RMFS8;-0,0254;7,27;100,9604
25.06.2018;SU26218RMFS6;0,0000;7,73;107,5259
25.06.2018;SU26219RMFS4;0,0033;7,65;101,4319
25.06.2018;SU26220RMFS2;0,0282;7,46;100,2395
25.06.2018;SU26221RMFS0;0,0086;7,75;100,8102
25.06.2018;SU26222RMFS8;0,0000;7,57;98,3380
25.06.2018;SU26225RMFS1;0,0049;7,75;96,7477
26.06.2018;SU25083RMFS5;0,0450;7,44;99,0644
26.06.2018;SU26205RMFS3;-0,0909;7,20;101,2584
26.06.2018;SU26207RMFS9;0,0000;7,73;103,4608
26.06.2018;SU26208RMFS7;0,0260;6,90;100,4313
26.06.2018;SU26210RMFS3;0,0000;7,04;99,8174
26.06.2018;SU26211RMFS1;0,0000;7,52;98,5115
26.06.2018;SU26212RMFS9;0,0000;7,77;96,1222
26.06.2018;SU26214RMFS5;0,0000;7,13;98,9029
26.06.2018;SU26215RMFS2;-0,0918;7,47;98,5107
26.06.2018;SU26216RMFS0;-0,0001;6,92;99,8845
26.06.2018;SU26217RMFS8;-0,0365;7,31;100,8424
26.06.2018;SU26218RMFS6;0,0001;7,81;106,8321
26.06.2018;SU26219RMFS4;0,0000;7,72;100,9876
26.06.2018;SU26220RMFS2;0,0171;7,52;100,0433
26.06.2018;SU26221RMFS0;0,0000;7,82;100,1863
26.06.2018;SU26222RMFS8;0,0000;7,64;97,9949
26.06.2018;SU26225RMFS1;0,0000;7,82;96,0909
27.06.2018;SU25083RMFS5;0,0234;7,41;99,1461
27.06.2018;SU26205RMFS3;-0,0507;7,24;101,1694
27.06.2018;SU26207RMFS9;0,0080;7,75;103,3667
27.06.2018;SU26208RMFS7;0,0000;6,86;100,4512
27.06.2018;SU26210RMFS3;-0,0057;7,04;99,8141
27.06.2018;SU26211RMFS1;0,0217;7,53;98,4712
27.06.2018;SU26212RMFS9;-0,0198;7,76;96,1641
27.06.2018;SU26214RMFS5;0,0392;7,18;98,8250
27.06.2018;SU26215RMFS2;-0,0367;7,52;98,3339
27.06.2018;SU26216RMFS0;-0,0136;6,90;99,9000
27.06.2018;SU26217RMFS8;-0,0014;7,34;100,7704
27.06.2018;SU26218RMFS6;0,0000;7,84;106,6111
27.06.2018;SU26219RMFS4;0,0002;7,73;100,9462
27.06.2018;SU26220RMFS2;0,0059;7,50;100,1123
27.06.2018;SU26221RMFS0;0,0000;7,86;99,8969
27.06.2018;SU26222RMFS8;0,0000;7,64;97,9902
27.06.2018;SU26225RMFS1;0,0157;7,88;95,6326
28.06.2018;SU25083RMFS5;0,0423;7,40;99,1803
28.06.2018;SU26205RMFS3;-0,0501;7,21;101,2424
28.06.2018;SU26207RMFS9;0,0020;7,71;103,5955
28.06.2018;SU26208RMFS7;-0,0034;6,80;100,4889
28.06.2018;SU26210RMFS3;-0,0205;6,98;99,8911
28.06.2018;SU26211RMFS1;0,0256;7,50;98,5842
28.06.2018;SU26212RMFS9;-0,0222;7,73;96,3551
28.06.2018;SU26214RMFS5;0,0000;7,10;98,9521
28.06.2018;SU26215RMFS2;-0,0594;7,46;98,5676
28.06.2018;SU26216RMFS0;-0,0004;6,86;99,9341
28.06.2018;SU26217RMFS8;-0,0122;7,30;100,8754
28.06.2018;SU26218RMFS6;0,0156;7,83;106,6859
28.06.2018;SU26219RMFS4;0,0138;7,71;101,0746
28.06.2018;SU26220RMFS2;0,0290;7,49;100,1576
28.06.2018;SU26221RMFS0;0,0004;7,83;100,0913
28.06.2018;SU26222RMFS8;0,0000;7,60;98,1830
28.06.2018;SU26225RMFS1;0,0199;7,86;95,8085
29.06.2018;SU25083RMFS5;0,0460;7,34;99,3177
29.06.2018;SU26205RMFS3;-0,0119;7,18;101,2817
29.06.2018;SU26207RMFS9;-0,0003;7,68;103,7529
29.06.2018;SU26208RMFS7;0,0000;6,74;100,4815
29.06.2018;SU26210RMFS3;0,0000;6,94;99,9131
29.06.2018;SU26211RMFS1;0,0147;7,44;98,7617
29.06.2018;SU26212RMFS9;-0,0197;7,70;96,5082
29.06.2018;SU26214RMFS5;0,0260;7,06;98,9937
29.06.2018;SU26215RMFS2;-0,0681;7,41;98,7282
29.06.2018;SU26216RMFS0;0,0010;6,80;99,9449
29.06.2018;SU26217RMFS8;-0,0258;7,22;101,0453
29.06.2018;SU26218RMFS6;0,0043;7,78;107,0433
29.06.2018;SU26219RMFS4;0,0032;7,67;101,2602
29.06.2018;SU26220RMFS2;0,0401;7,45;100,2642
29.06.2018;SU26221RMFS0;-0,0020;7,79;100,4042
29.06.2018;SU26222RMFS8;-0,0079;7,56;98,3224
29.06.2018;SU26225RMFS1;0,0203;7,82;96,1082
02.07.2018;SU25083RMFS5;0,0680;7,37;99,2762
02.07.2018;SU26205RMFS3;-0,0140;7,18;101,3182
02.07.2018;SU26207RMFS9;0,0000;7,70;103,6915
02.07.2018;SU26208RMFS7;0,0000;6,75;100,5139
02.07.2018;SU26210RMFS3;0,0000;6,93;99,9552
02.07.2018;SU26211RMFS1;0,0101;7,45;98,7643
02.07.2018;SU26212RMFS9;-0,0348;7,70;96,5403
02.07.2018;SU26214RMFS5;0,0007;7,03;99,0769
02.07.2018;SU26215RMFS2;-0,0747;7,42;98,7260
02.07.2018;SU26216RMFS0;0,0008;6,80;99,9818
02.07.2018;SU26217RMFS8;-0,0411;7,21;101,1061
02.07.2018;SU26218RMFS6;0,0016;7,79;107,0004
02.07.2018;SU26219RMFS4;0,0000;7,68;101,2180
02.07.2018;SU26220RMFS2;0,0363;7,46;100,2665
02.07.2018;SU26221RMFS0;0,0000;7,80;100,3229
02.07.2018;SU26222RMFS8;-0,0266;7,56;98,3551
02.07.2018;SU26225RMFS1;0,0577;7,87;95,7560
03.07.2018;SU25083RMFS5;0,0329;7,35;99,3316
03.07.2018;SU26205RMFS3;-0,0181;7,20;101,2635
03.07.2018;SU26207RMFS9;0,0028;7,70;103,6672
03.07.2018;SU26208RMFS7;-0,0191;6,73;100,5194
03.07.2018;SU26210RMFS3;-0,0243;6,93;99,9521
03.07.2018;SU26211RMFS1;0,0000;7,44;98,8008
03.07.2018;SU26212RMFS9;-0,0244;7,72;96,4050
03.07.2018;SU26214RMFS5;0,0219;7,08;99,0005
03.07.2018;SU26215RMFS2;-0,0878;7,40;98,7688
03.07.2018;SU26216RMFS0;0,0026;6,81;99,9730
03.07.2018;SU26217RMFS8;-0,0007;7,27;100,9548
03.07.2018;SU26218RMFS6;0,0000;7,82;106,7820
03.07.2018;SU26219RMFS4;0,0281;7,71;101,0932
03.07.2018;SU26220RMFS2;0,0350;7,46;100,2747
03.07.2018;SU26221RMFS0;-0,0171;7,82;100,1651
03.07.2018;SU26222RMFS8;0,0000;7,57;98,3001
03.07.2018;SU26225RMFS1;0,0324;7,88;95,6739
04.07.2018;SU25083RMFS5;0,0573;7,35;99,3307
04.07.2018;SU26205RMFS3;-0,0294;7,15;101,3855
04.07.2018;SU26207RMFS9;0,0015;7,70;103,6677
04.07.2018;SU26208RMFS7;-0,0088;6,69;100,5433
04.07.2018;SU26210RMFS3;0,0103;6,91;99,9857
04.07.2018;SU26211RMFS1;0,0000;7,43;98,8205
04.07.2018;SU26212RMFS9;-0,0305;7,71;96,4807
04.07.2018;SU26214RMFS5;0,0256;7,03;99,0844
04.07.2018;SU26215RMFS2;-0,0897;7,40;98,8011
04.07.2018;SU26216RMFS0;0,0235;6,78;99,9991
04.07.2018;SU26217RMFS8;-0,0395;7,20;101,1323
04.07.2018;SU26218RMFS6;0,0000;7,80;106,8992
04.07.2018;SU26219RMFS4;0,0146;7,70;101,1305
04.07.2018;SU26220RMFS2;0,0122;7,43;100,3643
04.07.2018;SU26221RMFS0;-0,0017;7,82;100,1932
04.07.2018;SU26222RMFS8;-0,0231;7,56;98,3568
04.07.2018;SU26225RMFS1;0,0381;7,87;95,7394
05.07.2018;SU25083RMFS5;0,0573;7,31;99,4623
05.07.2018;SU26205RMFS3;-0,0011;7,15;101,3911
05.07.2018;SU26207RMFS9;0,0049;7,66;103,9206
05.07.2018;SU26208RMFS7;-0,0055;6,70;100,5353
05.07.2018;SU26210RMFS3;0,0000;6,90;100,0019
05.07.2018;SU26211RMFS1;-0,0043;7,38;99,0193
05.07.2018;SU26212RMFS9;-0,0316;7,67;96,7190
05.07.2018;SU26214RMFS5;0,0364;7,03;99,0923
05.07.2018;SU26215RMFS2;-0,0778;7,36;98,9420
05.07.2018;SU26216RMFS0;0,0003;6,76;100,0131
05.07.2018;SU26217RMFS8;-0,0347;7,17;101,2062
05.07.2018;SU26218RMFS6;0,0142;7,79;107,0222
05.07.2018;SU26219RMFS4;0,0298;7,67;101,3344
05.07.2018;SU26220RMFS2;0,0013;7,37;100,5789
05.07.2018;SU26221RMFS0;-0,0001;7,80;100,3669
05.07.2018;SU26222RMFS8;-0,0015;7,53;98,5124
05.07.2018;SU26225RMFS1;0,0476;7,86;95,8705
06.07.2018;SU25083RMFS5;0,0341;7,29;99,4431
06.07.2018;SU26205RMFS3;-0,0062;7,16;101,3320
06.07.2018;SU26207RMFS9;0,0203;7,67;103,8349
06.07.2018;SU26208RMFS7;-0,0238;6,68;100,5061
06.07.2018;SU26210RMFS3;-0,0009;6,90;99,9536
06.07.2018;SU26211RMFS1;0,0000;7,38;98,9822
06.07.2018;SU26212RMFS9;-0,0244;7,67;96,7162
06.07.2018;SU26214RMFS5;0,0062;7,01;99,0733
06.07.2018;SU26215RMFS2;-0,0652;7,36;98,9458
06.07.2018;SU26216RMFS0;0,0050;6,76;99,9732
06.07.2018;SU26217RMFS8;-0,0156;7,20;101,1063
06.07.2018;SU26218RMFS6;0,0000;7,78;107,0346
06.07.2018;SU26219RMFS4;0,0000;7,63;101,4975
06.07.2018;SU26220RMFS2;0,0010;7,37;100,5472
06.07.2018;SU26221RMFS0;-0,0003;7,81;100,2576
06.07.2018;SU26222RMFS8;-0,0004;7,52;98,5327
06.07.2018;SU26225RMFS1;0,0308;7,85;95,8012
09.07.2018;SU25083RMFS5;0,0284;7,22;99,6990
09.07.2018;SU26205RMFS3;0,0000;7,10;101,4993
09.07.2018;SU26207RMFS9;0,0004;7,58;104,4002
09.07.2018;SU26208RMFS7;-0,0407;6,63;100,5661
09.07.2018;SU26210RMFS3;0,0000;6,87;100,0326
09.07.2018;SU26211RMFS1;-0,0242;7,29;99,3448
09.07.2018;SU26212RMFS9;-0,0366;7,59;97,2419
09.07.2018;SU26214RMFS5;0,0351;7,00;99,1412
09.07.2018;SU26215RMFS2;-0,0864;7,28;99,2912
09.07.2018;SU26216RMFS0;0,0288;6,76;100,0140
09.07.2018;SU26217RMFS8;-0,0394;7,11;101,3709
09.07.2018;SU26218RMFS6;0,0212;7,73;107,5075
09.07.2018;SU26219RMFS4;0,0000;7,57;101,9127
09.07.2018;SU26220RMFS2;0,0008;7,30;100,8270
09.07.2018;SU26221RMFS0;0,0000;7,74;100,8933
09.07.2018;SU26222RMFS8;0,0018;7,46;98,8442
09.07.2018;SU26225RMFS1;0,0363;7,79;96,4154
10.07.2018;SU25083RMFS5;0,0275;7,22;99,6976
10.07.2018;SU26205RMFS3;-0,0105;7,10;101,5016
10.07.2018;SU26207RMFS9;0,0131;7,58;104,4102
10.07.2018;SU26208RMFS7;-0,0365;6,68;100,5345
10.07.2018;SU26210RMFS3;-0,0117;6,89;100,0132
10.07.2018;SU26211RMFS1;-0,0478;7,26;99,4466
10.07.2018;SU26212RMFS9;-0,0342;7,58;97,3090
10.07.2018;SU26214RMFS5;0,0465;7,03;99,0934
10.07.2018;SU26215RMFS2;-0,0674;7,29;99,2581
10.07.2018;SU26216RMFS0;0,0199;6,79;99,9896
10.07.2018;SU26217RMFS8;-0,0233;7,13;101,3187
10.07.2018;SU26218RMFS6;0,0233;7,73;107,5109
10.07.2018;SU26219RMFS4;0,0183;7,57;101,8956
10.07.2018;SU26220RMFS2;0,0064;7,30;100,8272
10.07.2018;SU26221RMFS0;-0,0007;7,74;100,8688
10.07.2018;SU26222RMFS8;0,0042;7,45;98,8931
10.07.2018;SU26225RMFS1;0,0291;7,79;96,4115
11.07.2018;SU25083RMFS5;0,0405;7,22;99,7030
11.07.2018;SU26205RMFS3;0,0000;7,10;101,5062
11.07.2018;SU26207RMFS9;0,0153;7,57;104,4744
11.07.2018;SU26208RMFS7;-0,0496;6,66;100,5430
11.07.2018;SU26210RMFS3;0,0000;6,89;100,0108
11.07.2018;SU26211RMFS1;-0,0011;7,29;99,3498
11.07.2018;SU26212RMFS9;-0,0442;7,56;97,4329
11.07.2018;SU26214RMFS5;0,0667;7,04;99,0817
11.07.2018;SU26215RMFS2;-0,0413;7,30;99,2299
11.07.2018;SU26216RMFS0;0,0280;6,79;99,9907
11.07.2018;SU26217RMFS8;-0,0310;7,11;101,3716
11.07.2018;SU26218RMFS6;0,0092;7,71;107,6687
11.07.2018;SU26219RMFS4;0,0313;7,57;101,9047
11.07.2018;SU26220RMFS2;0,0214;7,30;100,8335
11.07.2018;SU26221RMFS0;0,0000;7,74;100,9076
